   81.40		   8.5051		 5.351482
   81.50		   8.4971		 5.363245
   81.60		   8.4891		 5.375019
   81.70		   8.4812		 5.386805
   81.80		   8.4733		 5.398601
   81.90		   8.4654		 5.410408
   82.00		   8.4576		 5.422226
   82.10		   8.4497		 5.434055
   82.20		   8.4419		 5.445896
   82.30		   8.4341		 5.457747
   82.40		   8.4263		 5.469609
   82.50		   8.4185		 5.481482
   82.60		   8.4107		 5.493366
   82.70		   8.4030		 5.505261
   82.80		   8.3952		 5.517167
   82.90		   8.3875		 5.529084
   83.00		   8.3798		 5.541012
   83.10		   8.3722		 5.552951
   83.20		   8.3645		 5.564901
