137.5	5.79331
137.6	5.79035
137.7	5.78738
137.8	5.78442
137.9	5.78147
138	5.77851
138.1	5.77557
138.2	5.77262
138.3	5.76968
138.4	5.76675
138.5	5.76381
138.6	5.76089
138.7	5.75796
138.8	5.75504
138.9	5.75213
139	5.74921
139.1	5.74631
139.2	5.7434
139.3	5.7405
139.4	5.73761
139.5	5.73472
139.6	5.73183
139.7	5.72894
139.8	5.72606
139.9	5.72319
140	5.72031
140.1	5.71745
140.2	5.71458
140.3	5.71172
140.4	5.70886
140.5	5.70601
140.6	5.70316
140.7	5.70032
140.8	5.69748
140.9	5.69464
141	5.69181
141.1	5.68898
141.2	5.68615
141.3	5.68333
141.4	5.68051
141.5	5.67769
141.6	5.67488
141.7	5.67208
141.8	5.66927
141.9	5.66647
142	5.66368
142.1	5.66089
142.2	5.6581
142.3	5.65531
142.4	5.65253
142.5	5.64976
142.6	5.64698
142.7	5.64421
142.8	5.64145
142.9	5.63869
143	5.63593
143.1	5.63317
143.2	5.63042
143.3	5.62767
143.4	5.62493
143.5	5.62219
143.6	5.61945
143.7	5.61672
143.8	5.61399
143.9	5.61126
144	5.60854
144.1	5.60582
144.2	5.60311
144.3	5.6004
144.4	5.59769
144.5	5.59499
144.6	5.59229
144.7	5.58959
144.8	5.58689
144.9	5.58421
145	5.58152
145.1	5.57884
145.2	5.57616
145.3	5.57348
145.4	5.57081
145.5	5.56814
145.6	5.56547
145.7	5.56281
145.8	5.56015
145.9	5.5575
146	5.55485
146.1	5.5522
146.2	5.54956
146.3	5.54691
146.4	5.54428
146.5	5.54164
146.6	5.53901
146.7	5.53638
146.8	5.53376
146.9	5.53114
147	5.52852
147.1	5.52591
147.2	5.5233
147.3	5.52069
147.4	5.51809
147.5	5.51549
147.6	5.51289
147.7	5.5103
147.8	5.50771
147.9	5.50512
148	5.50254
148.1	5.49996
148.2	5.49738
148.3	5.49481
148.4	5.49224
148.5	5.48967
148.6	5.48711
148.7	5.48455
148.8	5.48199
148.9	5.47944
149	5.47689
149.1	5.47434
149.2	5.4718
149.3	5.46926
149.4	5.46672
149.5	5.46418
149.6	5.46165
149.7	5.45913
149.8	5.4566
149.9	5.45408
150	5.45156
150.1	5.44905
150.2	5.44654
150.3	5.44403
150.4	5.44152
150.5	5.43902
150.6	5.43652
150.7	5.43402
150.8	5.43153
150.9	5.42904
151	5.42656
151.1	5.42407
151.2	5.42159
151.3	5.41912
151.4	5.41664
151.5	5.41417
151.6	5.41171
151.7	5.40924
151.8	5.40678
151.9	5.40432
152	5.40187
152.1	5.39941
152.2	5.39697
152.3	5.39452
152.4	5.39208
152.5	5.38964
152.6	5.3872
152.7	5.38477
152.8	5.38234
152.9	5.37991
153	5.37748
153.1	5.37506
153.2	5.37264
153.3	5.37023
153.4	5.36782
153.5	5.36541
153.6	5.363
153.7	5.3606
153.8	5.3582
153.9	5.3558
154	5.35341
154.1	5.35101
154.2	5.34863
154.3	5.34624
154.4	5.34386
154.5	5.34148
154.6	5.3391
154.7	5.33673
154.8	5.33436
154.9	5.33199
155	5.32962
155.1	5.32726
155.2	5.3249
155.3	5.32255
155.4	5.32019
155.5	5.31784
155.6	5.31549
155.7	5.31315
155.8	5.31081
155.9	5.30847
156	5.30613
156.1	5.3038
156.2	5.30147
156.3	5.29914
156.4	5.29682
156.5	5.2945
156.6	5.29218
156.7	5.28986
156.8	5.28755
156.9	5.28524
157	5.28293
157.1	5.28063
157.2	5.27832
157.3	5.27603
157.4	5.27373
157.5	5.27144
157.6	5.26915
157.7	5.26686
157.8	5.26457
157.9	5.26229
158	5.26001
158.1	5.25774
158.2	5.25546
158.3	5.25319
158.4	5.25092
158.5	5.24866
158.6	5.2464
158.7	5.24414
158.8	5.24188
158.9	5.23962
159	5.23737
159.1	5.23512
159.2	5.23288
159.3	5.23063
159.4	5.22839
159.5	5.22615
159.6	5.22392
159.7	5.22168
159.8	5.21945
159.9	5.21723
160	5.215
160.1	5.21278
160.2	5.21056
